question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
glance,,(동) 잠깐 훑어보다 | (동) 흘긋 쳐다보다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
extent,,"(명) 범위, 정도 | (명) 규모",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dependent,,"(형) 의존하는 | (명) 부양가족, 피양육자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
abrupt,,"(형) 갑작스러운 | (형) 무뚝뚝한, 퉁명스러운",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
perfume,,(명) 향수 | (명) 향기,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
explode,,(동) 폭발하다 | (동) 갑자기 크게 일어나다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
interpret,,(동) 해석하다 | (동) 설명하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
possession,,"(명) 소유, 소유물 | (명) 점유",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
adapt,,"(동) 적응하다 | (동) 맞추다, 변경하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
conquest,,(명) 정복 | (명) 승리,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
blame,,"(동) 비난하다, 탓하다 | (명) 비난, 책임",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
iron,,"(명) 철, 철분 | (동) 다림질하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
distinguish,,"(동) 구별하다, 식별하다 | (동) 유명하게 하다, 돋보이게 하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
restless,,"(형) 잠잠하지 못한, 불안 한 | (형) 끊임없이 움직이는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
poison,,(명) 독 | (동) 중독시키다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
upright,,"(형) 수직의, 똑바로 선 | (형) 올바른, 정직한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
wrist,,(명) 팔목,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
poverty,,"(명) 가난, 빈곤 | (명) 결핍, 결여",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
amusement,,(명) 즐거움 | (명) 오락,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
shorten,,(동) 줄이다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
plaster,,(명) 회반죽 | (명) 반창고,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
earnest,,"(형) 진지한, 진정한 | (형) 성실한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
boast,,"(동) 자랑하다, 뽐내다 | (명) 자랑거리",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
scope,,"(명) 범위 | (명) 기회, 여지",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
conviction,,"(명) 신념, 확신 | (명) 유죄 판결",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
hatred,,(명) 증오 | (명) 혐오,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
uneasy,,(형) 불안한 | (형) 불편한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
envy,,"(명) 부러움, 질투 | (동) 부러워하다, 질투하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
swear,,(동) 맹세하다 | (동) 욕설을 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
contempt,,"(명) 경멸, 무시",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inspire,,(동) 영감을 주다 | (동) 자극하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
scar,,"(명) 흉터, 상처 | (동) 흉터를 남기다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
coward,,(명) 겁쟁이 | (형) 겁이 많은,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
offspring,,"(명) 자손, 후손 | (명) 결과물, 산물",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
mercy,,"(명) 연민, 자비",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
hug,,(동) 껴안다 | (명) 껴안기,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
domain,,"(명) 영역, 분야 | (명) 도메인, 인터넷 주소",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
alien,,(명) 외국인 | (명) 외계인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
token,,"(명) 표시, 증표 | (명) 기념품",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
nasty,,"(형) 불쾌한, 고약한 | (형) 형편없는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
sober,,(형) 술에 취하지 않은 | (형) 진지한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
mandate,,"(명) 명령, 지시 | (동) 권한을 부여하다, 위임하 다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fuss,,(명) 쓸데없는 소란 | (동) 지나치게 신경 쓰다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
infant,,"(명) 아기, 영유아",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
freelance,,(명) 프리랜서 | (동) 프리랜서로 일하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
naughty,,"(형) 말썽꾸러기의, 장난꾸 러기의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
passive,,"(형) 수동적인, 소극적인 | (형) 무저항의, 받아들이는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
neighboring,,(형) 인접한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
intolerable,,(형) 참을 수 없는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
allege,,(동) 주장하다 | (동) (특히 법정에서) 혐의를 제기하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
momentary,,(형) 순간적인 | (형) 일시적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
deceive,,(동) 속이다 | (동) 오해하게 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
hospitable,,"(형) 친절한, 환대하는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
quicken,,(동) 속도를 높이다 | (동) 활기를 띠게 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
temptation,,(명) 유혹 | (명) 충동,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
spokesperson,,"(명) 대변인, 대표",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
multiple,,"(형) 다수의, 다양한 | (명) 배수",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
conditional,,"(형) 조건부의, 특정 조건 에 따르는 | (형) ~에 달린",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
punctual,,(형) 시간을 엄수하는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
imbalance,,(명) 불균형,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
presume,,"(동) 추정하다, 간주하다 | (동) 추정하다, 억측하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
short-cut,,"(명) 지름길, 빠른 길 | (동) 지름길로 가다, 쉽게 끝 내다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
second-hand,,(형) 중고의 | (형) 간접적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
straightforward,,(형) 직설적인 | (형) 간단명료한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
cholesterol,,(명) 콜레스테롤 | (명) 혈중 지질,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
infection,,"(명) 감염, 질병",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
changeable,,(형) 변하기 쉬운 | (형) 교체할 수 있는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
anticipation,,"(명) 기대, 예상 | (명) 미리 준비함",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
rust,,(명) 녹 | (동) 녹슬다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bare,,"(형) 노출된, 맨~ | (형) 최소한의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
lust,,"(명) 강한 욕망, 성적 욕구 | (동) 강하게 원하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fate,,"(명) 운명 | (명) 결과, 결말",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
consulate,,(명) 영사관 | (명) 영사의 직책 또는 임기,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ruin,,"(명) 폐허, 유적 | (동) 파괴하다, 망치다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
register,,(동) 등록하다 | (동) 기록하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
destroy,,(동) 파괴하다 | (동) 완전히 없애다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
breed,,"(동) 번식하다 | (동) 양육하다, 기르다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
literally,,"(부) 문자 그대로 | (부) 과장 없이, 실제로",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
cease,,(동) 중단하다 | (동) 그만두다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
vanish,,(동) 사라지다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
sacrifice,,"(명) 희생, 헌신 | (동) 희생하다, 바치다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
stare,,(동) 응시하다 | (명) 응시,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
period,,"(명) 기간, 시기 (명) 시대, 시기",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
abstract,,"(형) 추상적인 | (명) 요약, 개요",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
rescue,,"(동) 구조하다, 구출하다 | (명) 구조, 구출",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
transport,,"(동) 수송하다, 운송하다 | (명) 수송, 운송",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
successive,,(형) 연속적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
emphasize,,(동) 강조하다 | (동) 두드러지게 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fruitful,,"(형) 성과가 있는, 결실 있 는 | (형) 풍부한, 다산의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
magnificent,,"(형) 웅장한, 장엄한 | (형) 훌륭한, 뛰어난",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dedicate,,"(동) 바치다, 헌신하다 | (동) (시간, 노력을) 쏟다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
routine,,"(명) 일상, 일과 | (형) 정기적인, 일상적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
descend,,"(동) 내려가다, 하강하다 | (동) 계통, 혈통에서 내려오다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
therapy,,"(명) 치료, 요법 | (명) 심리 치료",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fairly,,"(부) 꽤, 상당히 | (부) 공정하게",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
debate,,"(명) 토론, 논쟁 | (동) 토론하다, 논의하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fundamental,,"(형) 기본적인, 근본적인 | (명) 기본 원리, 근본",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ban,,(동) 금지하다 | (명) 금지,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
defect,,"(명) 결함, 하자 | (동) 배반하다, 망명하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bankrupt,,(형) 파산한 | (동) 파산시키다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
overtake,,(동) 앞지르다 | (동) 능가하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
treatment,,"(명) 치료 | (명) 처우, 대우",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
volunteer,,"(명) 자원봉사자, 지원자 | (동) 자발적으로 하다, 자원하 다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
convention,,"(명) 회의, 대회의 | (명) 관습, 풍습",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
security,,"(명) 안전, 보안 | (명) 재무적 보안",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
cargo,,"(명) 화물, 운송물 | (명) 수화물",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
intersection,,"(명) 교차로, 교차 지점",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
anxious,,"(형) 걱정하는, 불안해하는 | (형) 열망하는, 간절히 바라는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
rectify,,"(동) 문제나 실수를 바로 잡다, 수정하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
budget,,(명) 예산 | (동) 예산을 세우다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
corporation,,"(명) 기업, 법인 | (명) 협회, 단체",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fare,,(명) 교통 요금 | (명) 음식,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
committee,,(명) 위원회 | (명) 위원회들,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
union,,(명) 조합 | (명) 연합,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
device,,"(명) 장치, 기구 | (명) 계략, 방책",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
asset,,"(명) 자산 | (명) 귀중한 것, 사람",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
examine,,(동) 조사하다 | (동) 진찰하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
reimburse,,"(동) 환급하다, 변제하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
shipment,,"(명) 배송, 발송",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
polish,,(명) 광택 | (동) 광택을 내다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
stationery,,(명) 편지지와 사무용품,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
branch,,"(명) 나뭇가지 | (명) 지점, 지사",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
missing,,"(형) 사라진, 분실된 | (형) 부재중인, 결석한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
malfunction,,"(명) 고장, 오작동 | (동) 고장 나다, 오작동하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
innovative,,"(형) 혁신적인, 창의적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dramatically,,"(부) 극적으로, 눈에 띄게 | (부) 매우 인상적으로",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
narrow,,"(형) 좁은 | (동) 좁히다, 줄이다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
overhead,,"(명) 간접비, 고정비 | (형) 머리 위의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
unoccupied,,"(형) 사람이 살지 않는, 차 지되지 않은 | (형) 사용되지 않는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
division,,"(명) 분할, 분배 | (명) 부서, 학과",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
contact,,"(명) 연락, 접촉 | (동) 연락하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
agree,,"(동) 동의하다 | (동) 협의하다, 합의하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
calculate,,(동) 계산하다 | (동) 예측하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
aspect,,"(명) 측면, 관점 | (명) (문법) 동작상",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
auction,,(명) 경매 | (동) 경매에 부치다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
rate,,(명) 비율 | (명) 요금,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
face,,(동) 직면하다 | (명) 얼굴,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
alter,,(동) 변경하다 | (동) 조정하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
wage,,"(명) 임금, 월급 | (동) (전쟁 등을) 벌이다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
official,,"(명) 공무원, 관리 | (형) 공식적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
contract,,(명) 계약서 | (동) 계약을 체결하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
impression,,"(명) 인상, 느낌 | (명) 영향, 충격",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
strike,,"(동) 치다, 때리다 | (동) 파업하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
elaborate,,"(동) 자세히 설명하다 | (형) 정교한, 복잡한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
installment,,"(명) 할부금 | (명) 한 회분, 한 편",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
acclaim,,"(동) 공개적으로 칭찬하다, 열렬히 환호하다 | (명) 칭찬, 환호",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
obsolete,,"(형) 더 이상 사용되지 않 는, 구식의 | (동) 구식이 되게 만들다, 더 이상 사용되지 않게 하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
deteriorate,,(동) 악화되다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
thoroughly,,(부) 철저하게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
seasonal,,(형) 계절적인 | (형) 계절에 따른,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
board,,"(명) 위원회 | (명) 판자, 널빤지",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
match,,"(명) 경기, 시합 | (명) 어울리는 것, 짝",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
payroll,,(명) 급여 명부 | (명) 급여 총액,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
enroll,,"(동) 등록하다, 가입하다 | (동) 병적에 편입시키다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
memorandum,,"(명) 메모, 회람 | (명) 각서, 약정서",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
auditorium,,"(명) 강당, 회관",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
mutual,,(형) 상호적인 | (형) 공동의,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
argue,,"(동) 토론하다, 논쟁하다 | (동) 주장하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
insult,,(명) 모욕 | (동) 모욕하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
shrink,,"(동) 크기가 줄어들다 | (동) 겁을 먹다, 움츠러들다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
oppressive,,"(형) 억압적인, 압제적인 | (형) 답답한, 숨 막히는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
currency,,"(명) 통화, 화폐 | (명) 널리 받아들여짐, 통용",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
proficient,,"(형) 능숙한, 유능한 | (형) 뛰어난, 숙달된",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
premium,,(명) 보험료 | (명) 할부 수수료,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
survey,,"(명) 설문조사 | (동) 조사하다, 검사하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
recruit,,"(동) 채용하다 | (명) 신입 회원, 신입 직원",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inflation,,"(명) 인플레이션, 물가 상 승",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
deficit,,"(명) 결손, 적자 | (명) 부족",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
declare,,"(동) 선언하다, 발표하다 | (동) 세관 신고하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
petition,,"(명) 청원서, 탄원서 | (동) 청원하다, 탄원하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
entail,,(동) 수반하다 | (동) 필요로 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
expenditure,,"(명) 지출, 비용",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
portfolio,,"(명) 포트폴리오, 작품 모 음집 | (명) 서류첩",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
organization,,"(명) 조직, 단체 | (명) 조직화, 정리",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
prohibit,,(동) 금지하다 | (동) 제한하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
satellite,,(명) 인공위성 | (명) 위성 도시,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
outfit,,"(명) 의상, 복장 | (명) 장비, 도구",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
numerous,,(형) 많은,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
gauge,,"(명) 계기, 측정기 | (동) 측정하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
forecast,,"(동) 예측하다, 예보하다 | (명) 예측, 예보",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
stir,,(동) 섞다 | (동) 자극하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
largely,,"(부) 대부분, 주로 | (부) 대체로, 거의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
slightly,,"(부) 약간, 조금 | (부) 별로, 그렇게 많이",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
eventually,,"(부) 결국, 최종적으로",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
capable,,"(형) 능력이 있는, 할 수 있 는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
considerable,,(형) 상당한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
superior,,"(형) 우수한, 뛰어난 | (명) 상급자, 상사",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
exception,,(명) 예외 | (명) 특례,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
commodity,,"(명) 상품, 생필품 | (명) 원자재",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
notification,,"(명) 통지, 알림",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
presumably,,"(부) 아마도, 추측건대",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
cite,,"(동) 참조하다, 인용하다 | (동) 이유로 들다, 상기시키다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
comprehensive,,(형) 포괄적인 | (형) 종합적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dilute,,"(동) 희석하다, 묽게 하다 | (형) 묽어진, 희석된",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
incidental,,"(형) 부수적인, 우발적인 | (명) 부수적인 것, 우발적인 사건",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
lucrative,,(형) 수익성이 좋은,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
marginal,,"(형) 사소한, 미미한 | (형) 가장자리의, 경계에 있는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
monopoly,,(명) 독점,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
precipitation,,(명) 강수량 | (명) 침전,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
drape,,"(동) 걸치다 | (명) 주름, 덮개",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
relatively,,"(부) 비교적, 상대적으로 | (부) 꽤, 상당히 (비교 대상을 통해 상대적 평가)",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
wane,,"(동) 감소하다, 약해지다 | (명) 감소, 쇠퇴",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
confirmation,,"(명) 확인, 확증 | (명) 승인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
allocate,,(동) 할당하다 | (동) 배분하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
disperse,,(동) 흩어지다 | (동) 퍼뜨리다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
custody,,(명) 양육권 | (명) 보호,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
sufficiently,,(부) 충분히,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
lax,,"(형) 느슨한, 엄격하지 않 은 | (형) 허술한, 부주의한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
particularly,,(부) 특히 | (부) 특별히,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
remittance,,"(명) 송금, 돈을 보내는 행 위 | (명) 송금액",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
expedite,,(동) 신속히 처리하다 | (동) 촉진하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
compatible,,(형) 호환 가능한 | (형) 양립할 수 있는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
conjunction,,"(명) 연결사, 접속사 | (명) 결합, 동시 발생",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
irrelevant,,(형) 관련 없는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
skilled,,(형) 숙련된 | (형) 능숙한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
live,,(동) 살다 | (동) 생방송으로 방송되다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
apparel,,"(명) 의류, 옷",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
properly,,"(부) 적절하게, 제대로 | (부) 적절하게, 맞게",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
reveal,,"(동) 드러내다, 폭로하다 | (동) 보여주다, 나타내다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
announcement,,"(명) 공지, 발표 | (명) 방송, 공고",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
forfeit,,"(동) 몰수당하다, 잃다 | (명) 벌금, 몰수된 것",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
gratuity,,"(명) 팁, 봉사료 | (명) 퇴직금",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inherently,,(부) 본질적으로,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
realistically,,(부) 현실적으로 | (부) 실제적으로,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
unanimous,,(형) 만장일치의 | (형) 모두의 동의를 받는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
confiscate,,"(동) 압수하다, 몰수하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
procrastinate,,"(동) 미루다, 지연시키다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
normal,,"(형) 일반적인, 평범한 | (명) 정상적인 상태",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
